time;ahrsDataKalman.angData[0];ahrsDataKalman.angData[1];ahrsDataKalman.angData[2];ahrsDataMahony.angData[0];ahrsDataMahony.angData[1];ahrsDataMahony.angData[2]
2024-09-08-01:12:54.043913;-0.009390869140625036;-0.4867919921874999;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.046039;-0.008432617187500213;-0.48506713867187523;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.048154;-0.009199218750000071;-0.48602539062500005;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.050302;-0.009199218750000071;-0.4852587890625002;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.052418;-0.008240966796874805;-0.48506713867187523;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.054516;-0.006707763671875089;-0.48602539062500005;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.056633;-0.005557861328124858;-0.48545043945312516;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.058745;-0.006516113281250124;-0.48410888671874996;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.060866;-0.005941162109374787;-0.48430053710937493;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.062997;-0.0045996093750000355;-0.4852587890625002;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.065263;-0.005366210937499893;-0.48545043945312516;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.067265;-0.004024658203125142;-0.4852587890625002;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.069386;-0.004407958984375071;-0.48545043945312516;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.071485;-0.0045996093750000355;-0.4856420898437501;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.073592;-0.004407958984375071;-0.4856420898437501;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.075714;-0.004024658203125142;-0.4869836425781249;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.077833;-0.004407958984375071;-0.48717529296874984;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.079954;-0.005749511718749822;-0.48717529296874984;0.0;-0.007857666015624876;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.082084;-0.004791259765625;-0.48640869140625;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.084200;-0.004791259765625;-0.4858337402343751;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.086322;-0.005366210937499893;-0.4867919921874999;0.0;-0.007857666015624876;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.088441;-0.006132812500000195;-0.4869836425781249;0.0;-0.007857666015624876;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.090590;-0.005366210937499893;-0.486217041015625;0.0;-0.007857666015624876;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.092673;-0.004024658203125142;-0.4856420898437501;0.0;-0.007857666015624876;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.094795;-0.003641357421875213;-0.48506713867187523;0.0;-0.007857666015624876;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.096942;-0.004407958984375071;-0.48545043945312516;0.0;-0.007666015624999911;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.099038;-0.004216308593750107;-0.48602539062500005;0.0;-0.007666015624999911;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.101157;-0.004407958984375071;-0.4844921874999999;0.0;-0.007666015624999911;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.103283;-0.0038330078125001776;-0.48468383789062486;0.0;-0.007666015624999911;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.105401;-0.00325805664062484;-0.4844921874999999;0.0;-0.007666015624999911;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.107519;-0.0034497070312498046;-0.48506713867187523;0.0;-0.007666015624999911;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.109636;-0.0049829101562499645;-0.4856420898437501;0.0;-0.007666015624999911;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.111751;-0.006899414062500053;-0.48602539062500005;0.0;-0.007666015624999911;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.113873;-0.007282714843749982;-0.4856420898437501;0.0;-0.007666015624999911;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.116001;-0.007666015624999911;-0.486217041015625;0.0;-0.007666015624999911;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.118124;-0.007091064453125018;-0.4856420898437501;0.0;-0.007666015624999911;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.120231;-0.007857666015624876;-0.4852587890625002;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.122347;-0.009007568359375107;-0.4848754882812498;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.124462;-0.01111572265625016;-0.48372558593750004;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.126579;-0.012073974609374982;-0.4852587890625002;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.128698;-0.012648925781249876;-0.48315063476562514;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.130814;-0.012648925781249876;-0.4833422851562501;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.132929;-0.013798828125000107;-0.48372558593750004;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.135058;-0.015523681640624787;-0.4852587890625002;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.137177;-0.014565429687499964;-0.486217041015625;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.139298;-0.013415527343750178;-0.48640869140625;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.141421;-0.014182128906250036;-0.486217041015625;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.143540;-0.015140380859374858;-0.48717529296874984;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.145662;-0.015715332031250195;-0.4875585937500002;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.147779;-0.013607177734375142;-0.4881335449218751;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.149896;-0.013607177734375142;-0.4875585937500002;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.152023;-0.013032226562499805;-0.48794189453125014;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.154144;-0.01284057617187484;-0.48890014648437496;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.158387;-0.010924072265625195;-0.48851684570312504;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.160509;-0.010732421874999787;-0.4881335449218751;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.162626;-0.009774169921874964;-0.48794189453125014;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.166861;-0.008624267578125178;-0.48832519531250007;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.168987;-0.008240966796874805;-0.48794189453125014;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.171103;-0.007474365234374947;-0.48832519531250007;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.173219;-0.007666015624999911;-0.48832519531250007;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.175341;-0.007857666015624876;-0.48794189453125014;0.0;-0.008240966796874805;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.179588;-0.006899414062500053;-0.48794189453125014;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.181692;-0.006132812500000195;-0.4873669433593748;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.183817;-0.006132812500000195;-0.48660034179687495;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.185929;-0.005557861328124858;-0.4867919921874999;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.188052;-0.0049829101562499645;-0.48506713867187523;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.190172;-0.004791259765625;-0.4844921874999999;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.193517;-0.00325805664062484;-0.48353393554687507;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.194432;-0.005941162109374787;-0.48315063476562514;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.196749;-0.007091064453125018;-0.48315063476562514;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.198666;-0.005749511718749822;-0.48353393554687507;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.200774;-0.005941162109374787;-0.483917236328125;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.202893;-0.005749511718749822;-0.4833422851562501;0.0;-0.00804931640624984;-0.48468383789062486;-0.006132812500000195;
2024-09-08-01:12:54.205023;-0.005557861328124858;-0.4825756835937498;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.207145;-0.006707763671875089;-0.48180908203124995;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.209270;-0.005557861328124858;-0.48238403320312484;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.211391;-0.004791259765625;-0.48238403320312484;0.0;-0.00804931640624984;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.213510;-0.00325805664062484;-0.48430053710937493;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.215627;-0.0038330078125001776;-0.48430053710937493;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
2024-09-08-01:12:54.217742;-0.004024658203125142;-0.4833422851562501;0.0;-0.007857666015624876;-0.4844921874999999;-0.006132812500000195;
