time;ahrsDataKalman.angData[0];ahrsDataKalman.angData[1];ahrsDataKalman.angData[2]ahrsDataMahony.angData[0];ahrsDataMahony.angData[1];ahrsDataMahony.angData[2]
2024-09-08-01:12:40.621752;-0.007857666015624876;-0.486217041015625;0.0;-0.00804931640624984;-0.4844921874999999;-0.00632446289062516;
2024-09-08-01:12:40.623852;-0.007282714843749982;-0.48468383789062486;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.625987;-0.007666015624999911;-0.48545043945312516;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.628105;-0.008815917968750142;-0.4852587890625002;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.630211;-0.009007568359375107;-0.4848754882812498;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.632332;-0.00804931640624984;-0.48468383789062486;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.634448;-0.007857666015624876;-0.48372558593750004;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.636563;-0.008432617187500213;-0.48430053710937493;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.638685;-0.008240966796874805;-0.48468383789062486;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.640801;-0.008624267578125178;-0.48410888671874996;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.642921;-0.007474365234374947;-0.48430053710937493;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.645053;-0.006516113281250124;-0.48372558593750004;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.647173;-0.006132812500000195;-0.48315063476562514;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.649293;-0.007666015624999911;-0.48372558593750004;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.651412;-0.007474365234374947;-0.48545043945312516;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.653527;-0.007282714843749982;-0.48506713867187523;0.0;-0.00804931640624984;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.655645;-0.007282714843749982;-0.48545043945312516;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.657769;-0.006899414062500053;-0.4848754882812498;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.659888;-0.007857666015624876;-0.4858337402343751;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.662134;-0.005941162109374787;-0.48506713867187523;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.664144;-0.005749511718749822;-0.48506713867187523;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.666256;-0.005366210937499893;-0.4869836425781249;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.668379;-0.005366210937499893;-0.486217041015625;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.670496;-0.0049829101562499645;-0.48506713867187523;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.672621;-0.005749511718749822;-0.48506713867187523;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.674732;-0.006132812500000195;-0.48640869140625;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.676844;-0.005749511718749822;-0.486217041015625;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.678966;-0.006899414062500053;-0.4867919921874999;0.0;-0.007857666015624876;-0.4844921874999999;-0.00632446289062516;
2024-09-08-01:12:40.681090;-0.007666015624999911;-0.486217041015625;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.683208;-0.007474365234374947;-0.4848754882812498;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.685329;-0.006899414062500053;-0.48410888671874996;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.687452;-0.00804931640624984;-0.4856420898437501;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.689568;-0.009199218750000071;-0.4856420898437501;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.691685;-0.010540771484374822;-0.48660034179687495;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.693802;-0.009390869140625036;-0.48794189453125014;0.0;-0.007857666015624876;-0.4844921874999999;-0.00632446289062516;
2024-09-08-01:12:40.695924;-0.008624267578125178;-0.48832519531250007;0.0;-0.007857666015624876;-0.4844921874999999;-0.00632446289062516;
2024-09-08-01:12:40.698052;-0.008624267578125178;-0.48717529296874984;0.0;-0.007857666015624876;-0.4844921874999999;-0.00632446289062516;
2024-09-08-01:12:40.700173;-0.008432617187500213;-0.486217041015625;0.0;-0.007857666015624876;-0.4844921874999999;-0.00632446289062516;
2024-09-08-01:12:40.702313;-0.008624267578125178;-0.48545043945312516;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.704425;-0.007666015624999911;-0.48545043945312516;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.706536;-0.007857666015624876;-0.48545043945312516;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.708647;-0.007666015624999911;-0.48545043945312516;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.710757;-0.006707763671875089;-0.4844921874999999;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.712873;-0.00804931640624984;-0.48430053710937493;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.714987;-0.007857666015624876;-0.48315063476562514;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.717113;-0.007857666015624876;-0.4820007324218749;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.719232;-0.00804931640624984;-0.48430053710937493;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.721355;-0.008432617187500213;-0.4852587890625002;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.723469;-0.007666015624999911;-0.48506713867187523;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.725589;-0.007091064453125018;-0.48468383789062486;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.727713;-0.006899414062500053;-0.4844921874999999;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.729826;-0.005366210937499893;-0.48545043945312516;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.731944;-0.004791259765625;-0.4858337402343751;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.734071;-0.004791259765625;-0.48545043945312516;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.736187;-0.006516113281250124;-0.48506713867187523;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.738303;-0.005174560546874929;-0.48506713867187523;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.740425;-0.005174560546874929;-0.48545043945312516;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
2024-09-08-01:12:40.742547;-0.006516113281250124;-0.48545043945312516;0.0;-0.007857666015624876;-0.48430053710937493;-0.00632446289062516;
