time;ahrsDataKalman.angData[0];ahrsDataKalman.angData[1];ahrsDataKalman.angData[2];ahrsDataMahony.angData[0];ahrsDataMahony.angData[1];ahrsDataMahony.angData[2]
2024-09-08-01:11:26.464375;-0.00325805664062484;-0.48315063476562514;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.466492;-0.003641357421875213;-0.48238403320312484;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.468614;-0.0030664062499998757;-0.48410888671874996;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.470747;-0.0019165039062500888;-0.4848754882812498;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.472879;-0.0021081542968750533;-0.48545043945312516;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.474987;-0.0026831054687499467;-0.4844921874999999;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.477095;-0.0030664062499998757;-0.48545043945312516;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.479204;-0.0021081542968750533;-0.4858337402343751;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.481330;-0.0030664062499998757;-0.4867919921874999;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.483452;-0.004024658203125142;-0.4869836425781249;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.485576;-0.004216308593750107;-0.48545043945312516;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.487698;-0.006132812500000195;-0.48640869140625;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.489815;-0.005941162109374787;-0.486217041015625;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.491934;-0.006707763671875089;-0.48660034179687495;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.494063;-0.007091064453125018;-0.4873669433593748;0.0;-0.007857666015624876;-0.4852587890625002;-0.005941162109374787;
2024-09-08-01:11:26.496177;-0.007282714843749982;-0.4867919921874999;0.0;-0.007857666015624876;-0.4852587890625002;-0.005941162109374787;
2024-09-08-01:11:26.498302;-0.006516113281250124;-0.48717529296874984;0.0;-0.007857666015624876;-0.4852587890625002;-0.005941162109374787;
2024-09-08-01:11:26.500424;-0.007474365234374947;-0.4875585937500002;0.0;-0.007857666015624876;-0.4852587890625002;-0.005941162109374787;
2024-09-08-01:11:26.502545;-0.008432617187500213;-0.48832519531250007;0.0;-0.007857666015624876;-0.4852587890625002;-0.005941162109374787;
2024-09-08-01:11:26.504663;-0.007282714843749982;-0.4875585937500002;0.0;-0.007857666015624876;-0.4852587890625002;-0.005941162109374787;
2024-09-08-01:11:26.506779;-0.008432617187500213;-0.4867919921874999;0.0;-0.007857666015624876;-0.4852587890625002;-0.005941162109374787;
2024-09-08-01:11:26.508895;-0.008624267578125178;-0.4867919921874999;0.0;-0.007857666015624876;-0.4852587890625002;-0.005941162109374787;
2024-09-08-01:11:26.511013;-0.008815917968750142;-0.486217041015625;0.0;-0.007857666015624876;-0.4852587890625002;-0.005941162109374787;
2024-09-08-01:11:26.513131;-0.00958251953125;-0.48640869140625;0.0;-0.007857666015624876;-0.4852587890625002;-0.005941162109374787;
2024-09-08-01:11:26.515294;-0.00958251953125;-0.4858337402343751;0.0;-0.007857666015624876;-0.4852587890625002;-0.005941162109374787;
2024-09-08-01:11:26.517367;-0.00958251953125;-0.48506713867187523;0.0;-0.007857666015624876;-0.4852587890625002;-0.005941162109374787;
2024-09-08-01:11:26.519486;-0.010732421874999787;-0.48430053710937493;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.521606;-0.009965820312499929;-0.48506713867187523;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.523732;-0.010732421874999787;-0.48430053710937493;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.525841;-0.009965820312499929;-0.48506713867187523;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.527959;-0.010157470703124893;-0.48506713867187523;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.530077;-0.009774169921874964;-0.48372558593750004;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.532199;-0.008432617187500213;-0.4833422851562501;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.534327;-0.006516113281250124;-0.48372558593750004;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.536446;-0.007474365234374947;-0.4833422851562501;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.538566;-0.008624267578125178;-0.4810424804687501;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.540690;-0.007666015624999911;-0.48180908203124995;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.542808;-0.00804931640624984;-0.48315063476562514;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.544923;-0.007474365234374947;-0.48180908203124995;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.547041;-0.009390869140625036;-0.48238403320312484;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.549162;-0.01111572265625016;-0.4827673339843752;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.551291;-0.009965820312499929;-0.48238403320312484;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.553412;-0.009390869140625036;-0.4827673339843752;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.555535;-0.009199218750000071;-0.4825756835937498;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.557659;-0.00958251953125;-0.481617431640625;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.559779;-0.009774169921874964;-0.4827673339843752;0.0;-0.00804931640624984;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.561896;-0.009774169921874964;-0.48372558593750004;0.0;-0.00804931640624984;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.564012;-0.009199218750000071;-0.4820007324218749;0.0;-0.00804931640624984;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.566130;-0.008815917968750142;-0.4821923828124999;0.0;-0.00804931640624984;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.568258;-0.007282714843749982;-0.48180908203124995;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.570377;-0.006707763671875089;-0.481617431640625;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.572495;-0.007474365234374947;-0.481617431640625;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.574614;-0.005941162109374787;-0.48315063476562514;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.576730;-0.007282714843749982;-0.4829589843750002;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.578845;-0.006707763671875089;-0.48410888671874996;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.580998;-0.006707763671875089;-0.48545043945312516;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.583336;-0.007474365234374947;-0.48602539062500005;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.585214;-0.007282714843749982;-0.48640869140625;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.587323;-0.00632446289062516;-0.48851684570312504;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.591559;-0.004791259765625;-0.48890014648437496;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.593682;-0.0049829101562499645;-0.48851684570312504;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.595797;-0.005174560546874929;-0.48794189453125014;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.597943;-0.004407958984375071;-0.48909179687499993;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.600131;-0.004216308593750107;-0.4906250000000001;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.602165;-0.0038330078125001776;-0.4900500488281252;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.604279;-0.004216308593750107;-0.48947509765624986;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.606392;-0.0024914550781249822;-0.4892834472656249;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.608508;-0.002874755859374911;-0.48851684570312504;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.610631;-0.00325805664062484;-0.48890014648437496;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.612745;-0.004791259765625;-0.4881335449218751;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.614865;-0.005174560546874929;-0.4869836425781249;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.616989;-0.005941162109374787;-0.48660034179687495;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.619106;-0.0049829101562499645;-0.486217041015625;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.621223;-0.005174560546874929;-0.4856420898437501;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.623345;-0.005749511718749822;-0.48506713867187523;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.625466;-0.007474365234374947;-0.48506713867187523;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.627593;-0.007857666015624876;-0.483917236328125;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.629710;-0.007474365234374947;-0.48353393554687507;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.631831;-0.008240966796874805;-0.48315063476562514;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.633946;-0.008815917968750142;-0.48238403320312484;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.636065;-0.009007568359375107;-0.4825756835937498;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.638188;-0.009965820312499929;-0.4825756835937498;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.640321;-0.011690673828125053;-0.48238403320312484;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.642436;-0.010732421874999787;-0.4820007324218749;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.644553;-0.012457275390624911;-0.48123413085937505;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.646675;-0.012073974609374982;-0.4810424804687501;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.648797;-0.012073974609374982;-0.48123413085937505;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.650924;-0.011499023437500089;-0.48180908203124995;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.653049;-0.010349121093749858;-0.4833422851562501;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.655157;-0.00958251953125;-0.4833422851562501;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.657312;-0.008432617187500213;-0.48430053710937493;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.659500;-0.009390869140625036;-0.48353393554687507;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.661531;-0.009390869140625036;-0.48372558593750004;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.663648;-0.008240966796874805;-0.48372558593750004;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.665770;-0.007857666015624876;-0.4844921874999999;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.667889;-0.008432617187500213;-0.4827673339843752;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.670005;-0.006899414062500053;-0.48410888671874996;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.672123;-0.007474365234374947;-0.4852587890625002;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.674243;-0.007282714843749982;-0.48506713867187523;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.676373;-0.00632446289062516;-0.48430053710937493;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.678496;-0.006132812500000195;-0.4848754882812498;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.680614;-0.00632446289062516;-0.4856420898437501;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.682735;-0.005174560546874929;-0.4873669433593748;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.684854;-0.005749511718749822;-0.4869836425781249;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.686968;-0.006707763671875089;-0.48660034179687495;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.689086;-0.007091064453125018;-0.48660034179687495;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.691199;-0.006516113281250124;-0.4869836425781249;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.693330;-0.007474365234374947;-0.48640869140625;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.695445;-0.007091064453125018;-0.4869836425781249;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.697563;-0.006707763671875089;-0.4877502441406252;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.699683;-0.007091064453125018;-0.48832519531250007;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.701798;-0.005174560546874929;-0.48794189453125014;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.703917;-0.005749511718749822;-0.4852587890625002;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.706040;-0.006899414062500053;-0.48640869140625;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.708160;-0.006132812500000195;-0.4858337402343751;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.710282;-0.007857666015624876;-0.48545043945312516;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.712399;-0.00804931640624984;-0.4858337402343751;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.714520;-0.006516113281250124;-0.4858337402343751;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.716639;-0.00804931640624984;-0.4875585937500002;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.718756;-0.007282714843749982;-0.48660034179687495;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.720871;-0.00804931640624984;-0.48602539062500005;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.722990;-0.008240966796874805;-0.4858337402343751;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.725136;-0.007666015624999911;-0.4867919921874999;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.727547;-0.007857666015624876;-0.48640869140625;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.729389;-0.007666015624999911;-0.486217041015625;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.731504;-0.008240966796874805;-0.48602539062500005;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.733621;-0.008240966796874805;-0.4873669433593748;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.735739;-0.00804931640624984;-0.48545043945312516;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.737856;-0.007666015624999911;-0.4844921874999999;0.0;-0.007666015624999911;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.739969;-0.008240966796874805;-0.48315063476562514;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.742076;-0.006516113281250124;-0.48372558593750004;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.744191;-0.00632446289062516;-0.48410888671874996;0.0;-0.007666015624999911;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.746319;-0.00804931640624984;-0.4844921874999999;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.748444;-0.009390869140625036;-0.4848754882812498;0.0;-0.007857666015624876;-0.48506713867187523;-0.005941162109374787;
2024-09-08-01:11:26.750568;-0.008432617187500213;-0.48430053710937493;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.752710;-0.008624267578125178;-0.48430053710937493;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.754907;-0.007474365234374947;-0.4844921874999999;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.756993;-0.007474365234374947;-0.4848754882812498;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
2024-09-08-01:11:26.759080;-0.00804931640624984;-0.48506713867187523;0.0;-0.007857666015624876;-0.4848754882812498;-0.005941162109374787;
