time;ahrsDataKalman.angData[0];ahrsDataKalman.angData[1];ahrsDataKalman.angData[2];ahrsDataMahony.angData[0];ahrsDataMahony.angData[1];ahrsDataMahony.angData[2]
2024-09-08-01:10:43.770047;-0.004024658203125142;-0.48238403320312484;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.772170;-0.004791259765625;-0.48372558593750004;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.774300;-0.006132812500000195;-0.48468383789062486;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.776421;-0.005749511718749822;-0.48315063476562514;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.778543;-0.006707763671875089;-0.4829589843750002;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.780663;-0.007091064453125018;-0.48410888671874996;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.782779;-0.00632446289062516;-0.48353393554687507;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.784896;-0.006132812500000195;-0.4825756835937498;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.787020;-0.006132812500000195;-0.4833422851562501;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.789147;-0.006899414062500053;-0.48430053710937493;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.791265;-0.006899414062500053;-0.4833422851562501;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.793408;-0.006707763671875089;-0.48315063476562514;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.795524;-0.008432617187500213;-0.4829589843750002;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.797635;-0.009199218750000071;-0.4825756835937498;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.799747;-0.008815917968750142;-0.4827673339843752;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.801865;-0.009199218750000071;-0.48238403320312484;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.803982;-0.009007568359375107;-0.4833422851562501;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.806094;-0.008432617187500213;-0.48410888671874996;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.808241;-0.006707763671875089;-0.4844921874999999;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.810402;-0.005366210937499893;-0.48410888671874996;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.812465;-0.005366210937499893;-0.486217041015625;0.0;-0.006707763671875089;-0.48468383789062486;-0.005366210937499893;
2024-09-08-01:10:43.814574;-0.005749511718749822;-0.48660034179687495;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.816685;-0.006707763671875089;-0.4858337402343751;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.818798;-0.006707763671875089;-0.48640869140625;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.820922;-0.006707763671875089;-0.4869836425781249;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.823037;-0.006516113281250124;-0.48794189453125014;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.825151;-0.006707763671875089;-0.4869836425781249;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.827287;-0.006899414062500053;-0.4875585937500002;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.829408;-0.005941162109374787;-0.4875585937500002;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.831530;-0.006516113281250124;-0.4881335449218751;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.833654;-0.005366210937499893;-0.48794189453125014;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.835771;-0.006132812500000195;-0.4877502441406252;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.837885;-0.006899414062500053;-0.486217041015625;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.840012;-0.007857666015624876;-0.48640869140625;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.842122;-0.007857666015624876;-0.486217041015625;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.844235;-0.007857666015624876;-0.4867919921874999;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.846362;-0.007474365234374947;-0.4856420898437501;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.848482;-0.008240966796874805;-0.48602539062500005;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.850604;-0.009390869140625036;-0.4858337402343751;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.852727;-0.007857666015624876;-0.48545043945312516;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.854847;-0.007282714843749982;-0.48468383789062486;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.857018;-0.007857666015624876;-0.48602539062500005;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.859088;-0.008240966796874805;-0.486217041015625;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.861205;-0.008240966796874805;-0.48430053710937493;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.863330;-0.008432617187500213;-0.48545043945312516;0.0;-0.006899414062500053;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.865452;-0.006899414062500053;-0.4873669433593748;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.867574;-0.007282714843749982;-0.4869836425781249;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.869693;-0.007282714843749982;-0.4858337402343751;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.871813;-0.00632446289062516;-0.4844921874999999;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.873930;-0.006132812500000195;-0.4833422851562501;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.876050;-0.005174560546874929;-0.48506713867187523;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.878172;-0.005941162109374787;-0.4852587890625002;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.880303;-0.007091064453125018;-0.4856420898437501;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.882449;-0.006899414062500053;-0.4858337402343751;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.884645;-0.004216308593750107;-0.48602539062500005;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.886660;-0.0045996093750000355;-0.4858337402343751;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.888776;-0.0038330078125001776;-0.48545043945312516;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.890916;-0.005557861328124858;-0.48602539062500005;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.893032;-0.005366210937499893;-0.48468383789062486;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.895136;-0.006516113281250124;-0.48468383789062486;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.897245;-0.007474365234374947;-0.48660034179687495;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.899395;-0.007474365234374947;-0.486217041015625;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.901582;-0.007666015624999911;-0.4852587890625002;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.903627;-0.007091064453125018;-0.48506713867187523;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.905732;-0.00632446289062516;-0.48506713867187523;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.907881;-0.007091064453125018;-0.4848754882812498;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.909997;-0.005174560546874929;-0.4844921874999999;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.912101;-0.004791259765625;-0.4821923828124999;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.915111;-0.00632446289062516;-0.4821923828124999;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.916517;-0.006516113281250124;-0.48315063476562514;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.918477;-0.005749511718749822;-0.48468383789062486;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.920926;-0.004216308593750107;-0.48410888671874996;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.922722;-0.005366210937499893;-0.4829589843750002;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.924991;-0.006132812500000195;-0.48315063476562514;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.926993;-0.005557861328124858;-0.4821923828124999;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.929061;-0.004791259765625;-0.48238403320312484;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.931201;-0.005366210937499893;-0.48315063476562514;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.933399;-0.005941162109374787;-0.48238403320312484;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.935448;-0.006132812500000195;-0.48353393554687507;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.937550;-0.006899414062500053;-0.48315063476562514;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.939654;-0.005557861328124858;-0.48315063476562514;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.941814;-0.005557861328124858;-0.483917236328125;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.943900;-0.00632446289062516;-0.48353393554687507;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.946001;-0.00632446289062516;-0.48410888671874996;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.948120;-0.006707763671875089;-0.48410888671874996;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.950241;-0.0045996093750000355;-0.4844921874999999;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.952363;-0.005557861328124858;-0.48410888671874996;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.954484;-0.005366210937499893;-0.4844921874999999;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.956607;-0.005749511718749822;-0.48410888671874996;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.958724;-0.005749511718749822;-0.4852587890625002;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.960839;-0.0049829101562499645;-0.4877502441406252;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.962959;-0.005174560546874929;-0.4875585937500002;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.965091;-0.005557861328124858;-0.48794189453125014;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.967206;-0.004791259765625;-0.48640869140625;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.969337;-0.004791259765625;-0.4867919921874999;0.0;-0.006516113281250124;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.971455;-0.004791259765625;-0.4869836425781249;0.0;-0.006516113281250124;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:43.973572;-0.004407958984375071;-0.4873669433593748;0.0;-0.006516113281250124;-0.48506713867187523;-0.005366210937499893;
2024-09-08-01:10:43.975691;-0.005174560546874929;-0.4881335449218751;0.0;-0.006516113281250124;-0.48506713867187523;-0.005366210937499893;
2024-09-08-01:10:43.977815;-0.0045996093750000355;-0.4873669433593748;0.0;-0.006516113281250124;-0.48506713867187523;-0.005366210937499893;
2024-09-08-01:10:43.979930;-0.005749511718749822;-0.4881335449218751;0.0;-0.006516113281250124;-0.48506713867187523;-0.005366210937499893;
2024-09-08-01:10:43.982048;-0.005749511718749822;-0.4873669433593748;0.0;-0.006516113281250124;-0.48506713867187523;-0.005366210937499893;
2024-09-08-01:10:43.984197;-0.006516113281250124;-0.4867919921874999;0.0;-0.006707763671875089;-0.48506713867187523;-0.005366210937499893;
2024-09-08-01:10:43.986302;-0.006132812500000195;-0.4873669433593748;0.0;-0.006707763671875089;-0.48506713867187523;-0.005366210937499893;
2024-09-08-01:10:43.988422;-0.007091064453125018;-0.4881335449218751;0.0;-0.006707763671875089;-0.48506713867187523;-0.005366210937499893;
2024-09-08-01:10:43.990531;-0.008240966796874805;-0.4875585937500002;0.0;-0.006707763671875089;-0.48506713867187523;-0.005366210937499893;
2024-09-08-01:10:43.992655;-0.006899414062500053;-0.4875585937500002;0.0;-0.006707763671875089;-0.48506713867187523;-0.005366210937499893;
2024-09-08-01:10:43.994768;-0.006899414062500053;-0.4881335449218751;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:43.996908;-0.00632446289062516;-0.48832519531250007;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:43.999003;-0.005941162109374787;-0.4873669433593748;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:44.001147;-0.007282714843749982;-0.4856420898437501;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:44.003258;-0.006899414062500053;-0.48468383789062486;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:44.005375;-0.008240966796874805;-0.48410888671874996;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:44.007670;-0.008240966796874805;-0.48468383789062486;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:44.009649;-0.007666015624999911;-0.48410888671874996;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:44.011746;-0.008432617187500213;-0.483917236328125;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:44.013873;-0.008432617187500213;-0.48410888671874996;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:44.015992;-0.008240966796874805;-0.48410888671874996;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:44.018795;-0.008624267578125178;-0.4833422851562501;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:44.020797;-0.007857666015624876;-0.48372558593750004;0.0;-0.006707763671875089;-0.48506713867187523;-0.005557861328124858;
2024-09-08-01:10:44.022323;-0.007474365234374947;-0.4825756835937498;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.024437;-0.007474365234374947;-0.48315063476562514;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.026552;-0.007474365234374947;-0.483917236328125;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.028674;-0.007091064453125018;-0.48238403320312484;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.030789;-0.005749511718749822;-0.4800842285156248;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.032908;-0.005174560546874929;-0.4808508300781251;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.035029;-0.004791259765625;-0.481617431640625;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.037148;-0.005557861328124858;-0.48123413085937505;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.039292;-0.007091064453125018;-0.4825756835937498;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.041524;-0.007666015624999911;-0.4829589843750002;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.043520;-0.007857666015624876;-0.48430053710937493;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.045635;-0.006132812500000195;-0.4848754882812498;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.047740;-0.006899414062500053;-0.48545043945312516;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:44.049858;-0.007666015624999911;-0.48410888671874996;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.051972;-0.007666015624999911;-0.48410888671874996;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.054110;-0.006899414062500053;-0.48315063476562514;0.0;-0.006707763671875089;-0.4848754882812498;-0.005557861328124858;
2024-09-08-01:10:44.056228;-0.009774169921874964;-0.48372558593750004;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:44.058354;-0.008815917968750142;-0.48372558593750004;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:44.060458;-0.007666015624999911;-0.4848754882812498;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:44.062692;-0.008624267578125178;-0.48468383789062486;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:44.064710;-0.008240966796874805;-0.48545043945312516;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:44.066828;-0.008240966796874805;-0.4848754882812498;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:44.068931;-0.007666015624999911;-0.48468383789062486;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:44.071046;-0.006707763671875089;-0.48353393554687507;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:44.073164;-0.007282714843749982;-0.4852587890625002;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
2024-09-08-01:10:44.075290;-0.005174560546874929;-0.48353393554687507;0.0;-0.006707763671875089;-0.4848754882812498;-0.005366210937499893;
