time;ahrsDataKalman.angData[0];ahrsDataKalman.angData[1];ahrsDataKalman.angData[2];ahrsDataMahony.angData[0];ahrsDataMahony.angData[1];ahrsDataMahony.angData[2]
2024-09-08-01:08:35.511045;-0.004791259765625;-0.4833422851562501;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.513164;-0.004024658203125142;-0.4821923828124999;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.515279;-0.0049829101562499645;-0.48315063476562514;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.517410;-0.005174560546874929;-0.48410888671874996;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.519524;-0.004216308593750107;-0.48468383789062486;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.521645;-0.0045996093750000355;-0.48430053710937493;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.523755;-0.005174560546874929;-0.4852587890625002;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.525888;-0.005941162109374787;-0.4848754882812498;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.527999;-0.007666015624999911;-0.48545043945312516;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.530121;-0.007857666015624876;-0.4856420898437501;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.532235;-0.00804931640624984;-0.4852587890625002;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.534351;-0.009390869140625036;-0.48545043945312516;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.536470;-0.00958251953125;-0.4867919921874999;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.538584;-0.008432617187500213;-0.4869836425781249;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.540920;-0.007857666015624876;-0.48660034179687495;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.546374;-0.00804931640624984;-0.48640869140625;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.547224;-0.007474365234374947;-0.4848754882812498;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.547833;-0.009007568359375107;-0.4852587890625002;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.549227;-0.008624267578125178;-0.48430053710937493;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.556990;-0.00804931640624984;-0.48545043945312516;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.558168;-0.007282714843749982;-0.4858337402343751;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.560811;-0.006899414062500053;-0.4848754882812498;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.561771;-0.006899414062500053;-0.4856420898437501;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.562381;-0.005941162109374787;-0.48602539062500005;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.563446;-0.007282714843749982;-0.48602539062500005;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.564401;-0.007282714843749982;-0.48353393554687507;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.566168;-0.007091064453125018;-0.48468383789062486;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.571786;-0.007474365234374947;-0.48372558593750004;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.572460;-0.009774169921874964;-0.48238403320312484;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.577423;-0.009774169921874964;-0.48353393554687507;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.578104;-0.009390869140625036;-0.48430053710937493;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.578853;-0.008432617187500213;-0.48353393554687507;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.579416;-0.008624267578125178;-0.48372558593750004;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.580996;-0.007666015624999911;-0.48372558593750004;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.587421;-0.00632446289062516;-0.48430053710937493;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.587988;-0.007282714843749982;-0.48430053710937493;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.588622;-0.007857666015624876;-0.48353393554687507;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.589470;-0.007857666015624876;-0.48372558593750004;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.597415;-0.007857666015624876;-0.48640869140625;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.598007;-0.006132812500000195;-0.4867919921874999;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.598566;-0.005749511718749822;-0.48717529296874984;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.599214;-0.005557861328124858;-0.48640869140625;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.600075;-0.006132812500000195;-0.48640869140625;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.607397;-0.00632446289062516;-0.48640869140625;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.607995;-0.006899414062500053;-0.48660034179687495;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.608580;-0.006516113281250124;-0.486217041015625;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.617420;-0.005749511718749822;-0.4848754882812498;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.617997;-0.007666015624999911;-0.4844921874999999;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.618558;-0.006899414062500053;-0.4848754882812498;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.619117;-0.005941162109374787;-0.48545043945312516;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.619677;-0.00632446289062516;-0.483917236328125;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.620239;-0.006516113281250124;-0.48372558593750004;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.621264;-0.007474365234374947;-0.4833422851562501;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.623382;-0.00632446289062516;-0.48238403320312484;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.625503;-0.006132812500000195;-0.4829589843750002;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.627619;-0.007091064453125018;-0.4827673339843752;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.629738;-0.007282714843749982;-0.4821923828124999;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.631864;-0.00804931640624984;-0.4827673339843752;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.633986;-0.007282714843749982;-0.48372558593750004;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.636111;-0.006132812500000195;-0.4848754882812498;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.638229;-0.006516113281250124;-0.48410888671874996;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.640349;-0.006899414062500053;-0.4829589843750002;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.642466;-0.00632446289062516;-0.4833422851562501;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.644583;-0.005749511718749822;-0.48353393554687507;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.646721;-0.0049829101562499645;-0.48506713867187523;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.648849;-0.005749511718749822;-0.4844921874999999;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.650965;-0.005557861328124858;-0.48430053710937493;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.653068;-0.005174560546874929;-0.4848754882812498;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.655182;-0.004216308593750107;-0.48660034179687495;0.0;-0.007282714843749982;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.657300;-0.004791259765625;-0.48660034179687495;0.0;-0.007282714843749982;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.659419;-0.0034497070312498046;-0.4873669433593748;0.0;-0.007282714843749982;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.661534;-0.0045996093750000355;-0.48545043945312516;0.0;-0.007282714843749982;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.663647;-0.005174560546874929;-0.4848754882812498;0.0;-0.007282714843749982;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.665766;-0.007666015624999911;-0.4858337402343751;0.0;-0.007282714843749982;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.667894;-0.00804931640624984;-0.4856420898437501;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.670016;-0.007857666015624876;-0.486217041015625;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.672139;-0.007857666015624876;-0.48545043945312516;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.674260;-0.007282714843749982;-0.48506713867187523;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.676375;-0.007474365234374947;-0.48602539062500005;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.678497;-0.009007568359375107;-0.48602539062500005;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.680616;-0.009199218750000071;-0.48832519531250007;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.682736;-0.009390869140625036;-0.4881335449218751;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.684867;-0.009774169921874964;-0.48832519531250007;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.687493;-0.008624267578125178;-0.48794189453125014;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.689323;-0.008624267578125178;-0.48832519531250007;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.691247;-0.008624267578125178;-0.4873669433593748;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.693353;-0.008624267578125178;-0.4875585937500002;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.695467;-0.009007568359375107;-0.48794189453125014;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.697596;-0.009199218750000071;-0.48640869140625;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.699710;-0.009390869140625036;-0.486217041015625;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.701833;-0.009199218750000071;-0.48717529296874984;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.703957;-0.00958251953125;-0.4852587890625002;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.706079;-0.009007568359375107;-0.48410888671874996;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.708193;-0.007474365234374947;-0.48506713867187523;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.710307;-0.007091064453125018;-0.4848754882812498;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.712428;-0.007474365234374947;-0.48353393554687507;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.714549;-0.007091064453125018;-0.48353393554687507;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.716679;-0.008240966796874805;-0.4829589843750002;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.718790;-0.007282714843749982;-0.483917236328125;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.720908;-0.006516113281250124;-0.48372558593750004;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.723023;-0.007282714843749982;-0.4821923828124999;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.725147;-0.006899414062500053;-0.48238403320312484;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.727263;-0.006707763671875089;-0.48238403320312484;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.729377;-0.00632446289062516;-0.48238403320312484;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.731496;-0.005749511718749822;-0.481617431640625;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.733628;-0.005366210937499893;-0.4820007324218749;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.735743;-0.005941162109374787;-0.48238403320312484;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.737878;-0.005174560546874929;-0.4833422851562501;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.739993;-0.00632446289062516;-0.48372558593750004;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.742109;-0.00632446289062516;-0.48410888671874996;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.744228;-0.0049829101562499645;-0.48410888671874996;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.746350;-0.005557861328124858;-0.4833422851562501;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.748466;-0.005941162109374787;-0.48315063476562514;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.750585;-0.007474365234374947;-0.48315063476562514;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.752702;-0.007282714843749982;-0.48353393554687507;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.754828;-0.009199218750000071;-0.48315063476562514;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.756949;-0.007666015624999911;-0.4829589843750002;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.759065;-0.008432617187500213;-0.483917236328125;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.761190;-0.007282714843749982;-0.48468383789062486;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.763305;-0.006899414062500053;-0.48660034179687495;0.0;-0.007474365234374947;-0.4867919921874999;-0.008624267578125178;
2024-09-08-01:08:35.765421;-0.006516113281250124;-0.48717529296874984;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.767541;-0.007666015624999911;-0.4858337402343751;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.769659;-0.007282714843749982;-0.4852587890625002;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.771799;-0.007282714843749982;-0.4867919921874999;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.773928;-0.00632446289062516;-0.4873669433593748;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.776054;-0.006516113281250124;-0.4881335449218751;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.778166;-0.00632446289062516;-0.4873669433593748;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.780275;-0.006899414062500053;-0.48506713867187523;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.782388;-0.007091064453125018;-0.4856420898437501;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.784506;-0.007474365234374947;-0.48602539062500005;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.786622;-0.006899414062500053;-0.4856420898437501;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.788738;-0.006899414062500053;-0.48506713867187523;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.790862;-0.006132812500000195;-0.4858337402343751;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.792978;-0.005749511718749822;-0.4869836425781249;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.795101;-0.00632446289062516;-0.4877502441406252;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.797219;-0.007091064453125018;-0.48717529296874984;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.799335;-0.00632446289062516;-0.4873669433593748;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.801453;-0.00804931640624984;-0.4881335449218751;0.0;-0.007474365234374947;-0.4869836425781249;-0.008624267578125178;
2024-09-08-01:08:35.803575;-0.008432617187500213;-0.48909179687499993;0.0;-0.007474365234374947;-0.48717529296874984;-0.008624267578125178;
2024-09-08-01:08:35.805695;-0.007857666015624876;-0.4877502441406252;0.0;-0.007474365234374947;-0.48717529296874984;-0.008624267578125178;
